entry,at,order
"The player ""Bryand @ 6-STeBhFEr"" stand up with the stack of 1109.33.",2026-02-17T01:51:34.187Z,177129309418700
"The player ""DXMA @ TUuhUR8Hnw"" quits the game with a stack of 543.00.",2026-02-17T01:51:21.470Z,177129308147001
"The player ""DXMA @ TUuhUR8Hnw"" stand up with the stack of 543.00.",2026-02-17T01:51:21.470Z,177129308147000
"""table @ 4gI6I84ZVK"" collected 12.00 from the 7-2 bounty",2026-02-17T01:51:18.511Z,177129307851102
"""DXMA @ TUuhUR8Hnw"" paid 6.00 for the 7-2 bounty to ""table @ 4gI6I84ZVK""",2026-02-17T01:51:18.511Z,177129307851101
"""Bryand @ 6-STeBhFEr"" paid 6.00 for the 7-2 bounty to ""table @ 4gI6I84ZVK""",2026-02-17T01:51:18.511Z,177129307851100
"The admin ""table @ 4gI6I84ZVK"" enqueued the game stop on next hand.",2026-02-17T01:51:18.078Z,177129307807800
"""table @ 4gI6I84ZVK"" shows a 2♥, 7♣.",2026-02-17T01:51:15.492Z,177129307549200
"-- ending hand #375 --",2026-02-17T01:51:14.865Z,177129307486502
"""table @ 4gI6I84ZVK"" collected 5.00 from pot",2026-02-17T01:51:14.865Z,177129307486501
"Uncalled bet of 4.00 returned to ""table @ 4gI6I84ZVK""",2026-02-17T01:51:14.865Z,177129307486500
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:51:14.007Z,177129307400700
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:50:54.658Z,177129305465800
"""table @ 4gI6I84ZVK"" raises to 6.00",2026-02-17T01:50:51.561Z,177129305156100
"""Bryand @ 6-STeBhFEr"" posts a big blind of 2.00",2026-02-17T01:50:49.087Z,177129304908707
"""DXMA @ TUuhUR8Hnw"" posts a small blind of 1.00",2026-02-17T01:50:49.087Z,177129304908706
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (835.80) | #8 ""DXMA @ TUuhUR8Hnw"" (550.00) | #9 ""Bryand @ 6-STeBhFEr"" (1117.33)",2026-02-17T01:50:49.087Z,177129304908702
"-- starting hand #375 (id: igrtxavkfl8g)  No Limit Texas Hold'em (dead button) --",2026-02-17T01:50:49.087Z,177129304908701
"The player ""Aleksey @ kinSywjHRk"" quits the game with a stack of 0.00.",2026-02-17T01:50:49.087Z,177129304908700
"-- ending hand #374 --",2026-02-17T01:50:43.079Z,177129304307903
"""Aleksey @ kinSywjHRk"" shows a J♣, Q♦.",2026-02-17T01:50:43.079Z,177129304307902
"""table @ 4gI6I84ZVK"" collected 343.50 from pot with Four of a Kind, 7's (combination: J♥, 7♦, 7♠, 7♣, 7♥)",2026-02-17T01:50:43.079Z,177129304307901
"""table @ 4gI6I84ZVK"" shows a J♦, 7♦.",2026-02-17T01:50:43.079Z,177129304307900
"""Aleksey @ kinSywjHRk"" calls 153.75 and go all in",2026-02-17T01:50:42.276Z,177129304227600
"""table @ 4gI6I84ZVK"" raises to 153.75",2026-02-17T01:50:23.367Z,177129302336700
"""Aleksey @ kinSywjHRk"" bets 24.00",2026-02-17T01:49:30.354Z,177129297035400
"River: J♥, 7♠, 5♥, 7♣ [7♥]",2026-02-17T01:49:13.002Z,177129295300200
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:49:12.163Z,177129295216300
"""Aleksey @ kinSywjHRk"" checks",2026-02-17T01:49:09.036Z,177129294903600
"Turn: J♥, 7♠, 5♥ [7♣]",2026-02-17T01:49:06.697Z,177129294669700
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:49:05.894Z,177129294589400
"""Aleksey @ kinSywjHRk"" calls 9.00",2026-02-17T01:49:04.859Z,177129294485900
"""table @ 4gI6I84ZVK"" bets 9.00",2026-02-17T01:48:57.999Z,177129293799900
"""DXMA @ TUuhUR8Hnw"" checks",2026-02-17T01:48:35.168Z,177129291516800
"""Aleksey @ kinSywjHRk"" checks",2026-02-17T01:48:34.333Z,177129291433300
"Flop:  [J♥, 7♠, 5♥]",2026-02-17T01:48:31.646Z,177129291164600
"""DXMA @ TUuhUR8Hnw"" calls 6.00",2026-02-17T01:48:30.818Z,177129291081800
"""Aleksey @ kinSywjHRk"" calls 6.00",2026-02-17T01:48:28.821Z,177129290882100
"The player ""Not signing in @ _Sdv7lvRye"" requested a seat.",2026-02-17T01:48:28.624Z,177129290862400
"""table @ 4gI6I84ZVK"" raises to 6.00",2026-02-17T01:48:26.644Z,177129290664400
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:48:20.315Z,177129290031500
"""DXMA @ TUuhUR8Hnw"" posts a big blind of 2.00",2026-02-17T01:48:18.330Z,177129289833007
"""Aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-17T01:48:18.330Z,177129289833006
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (661.05) | #7 ""Aleksey @ kinSywjHRk"" (168.75) | #8 ""DXMA @ TUuhUR8Hnw"" (556.00) | #9 ""Bryand @ 6-STeBhFEr"" (1117.33)",2026-02-17T01:48:18.330Z,177129289833001
"-- starting hand #374 (id: f1pbw6omsmui)  No Limit Texas Hold'em (dealer: ""table @ 4gI6I84ZVK"") --",2026-02-17T01:48:18.330Z,177129289833000
"-- ending hand #373 --",2026-02-17T01:48:15.369Z,177129289536902
"""Aleksey @ kinSywjHRk"" collected 18.00 from pot",2026-02-17T01:48:15.369Z,177129289536901
"Uncalled bet of 22.00 returned to ""Aleksey @ kinSywjHRk""",2026-02-17T01:48:15.369Z,177129289536900
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:48:14.566Z,177129289456600
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:48:13.469Z,177129289346900
"""Aleksey @ kinSywjHRk"" raises to 28.00",2026-02-17T01:48:10.668Z,177129289066800
"""table @ 4gI6I84ZVK"" calls 6.00",2026-02-17T01:48:02.116Z,177129288211600
"""Bryand @ 6-STeBhFEr"" raises to 6.00",2026-02-17T01:47:49.482Z,177129286948200
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:47:47.547Z,177129286754700
"""Aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-17T01:47:46.062Z,177129286606207
"""table @ 4gI6I84ZVK"" posts a small blind of 1.00",2026-02-17T01:47:46.062Z,177129286606206
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (667.05) | #7 ""Aleksey @ kinSywjHRk"" (156.75) | #8 ""DXMA @ TUuhUR8Hnw"" (556.00) | #9 ""Bryand @ 6-STeBhFEr"" (1123.33)",2026-02-17T01:47:46.062Z,177129286606201
"-- starting hand #373 (id: wgaz5hmolch0)  No Limit Texas Hold'em (dealer: ""Bryand @ 6-STeBhFEr"") --",2026-02-17T01:47:46.062Z,177129286606200
"-- ending hand #372 --",2026-02-17T01:47:40.057Z,177129286005703
"""table @ 4gI6I84ZVK"" collected 151.00 from pot with Pair, A's (combination: 6♠, 7♠, 8♠, A♦, A♣)",2026-02-17T01:47:40.057Z,177129286005702
"""table @ 4gI6I84ZVK"" shows a A♦, 7♠.",2026-02-17T01:47:40.057Z,177129286005701
"""Aleksey @ kinSywjHRk"" shows a J♦, Q♦.",2026-02-17T01:47:40.057Z,177129286005700
"""table @ 4gI6I84ZVK"" calls 40.00",2026-02-17T01:47:39.239Z,177129285923900
"""Aleksey @ kinSywjHRk"" bets 40.00",2026-02-17T01:47:07.586Z,177129282758600
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:46:53.900Z,177129281390000
"River: A♣, 2♣, 5♦, 8♠ [6♠]",2026-02-17T01:46:52.478Z,177129281247800
"""table @ 4gI6I84ZVK"" calls 18.00",2026-02-17T01:46:51.668Z,177129281166800
"""Aleksey @ kinSywjHRk"" bets 18.00",2026-02-17T01:46:46.360Z,177129280636000
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:46:35.210Z,177129279521000
"Turn: A♣, 2♣, 5♦ [8♠]",2026-02-17T01:46:29.122Z,177129278912200
"""table @ 4gI6I84ZVK"" calls 8.00",2026-02-17T01:46:28.308Z,177129278830800
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:46:01.619Z,177129276161900
"""Aleksey @ kinSywjHRk"" bets 8.00",2026-02-17T01:46:00.708Z,177129276070800
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:45:57.610Z,177129275761000
"Flop:  [A♣, 2♣, 5♦]",2026-02-17T01:45:55.869Z,177129275586900
"""table @ 4gI6I84ZVK"" calls 6.00",2026-02-17T01:45:55.065Z,177129275506500
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:45:53.085Z,177129275308500
"""DXMA @ TUuhUR8Hnw"" calls 6.00",2026-02-17T01:45:52.163Z,177129275216300
"""Aleksey @ kinSywjHRk"" raises to 6.00",2026-02-17T01:45:46.103Z,177129274610300
"""table @ 4gI6I84ZVK"" posts a big blind of 2.00",2026-02-17T01:45:43.686Z,177129274368607
"""Bryand @ 6-STeBhFEr"" posts a small blind of 1.00",2026-02-17T01:45:43.686Z,177129274368606
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (588.05) | #7 ""Aleksey @ kinSywjHRk"" (228.75) | #8 ""DXMA @ TUuhUR8Hnw"" (562.00) | #9 ""Bryand @ 6-STeBhFEr"" (1124.33)",2026-02-17T01:45:43.686Z,177129274368601
"-- starting hand #372 (id: mzgthxu8jbl3)  No Limit Texas Hold'em (dealer: ""DXMA @ TUuhUR8Hnw"") --",2026-02-17T01:45:43.686Z,177129274368600
"""table @ 4gI6I84ZVK"" shows a 2♣.",2026-02-17T01:45:42.480Z,177129274248000
"-- ending hand #371 --",2026-02-17T01:45:40.084Z,177129274008402
"""table @ 4gI6I84ZVK"" collected 37.50 from pot",2026-02-17T01:45:40.084Z,177129274008401
"Uncalled bet of 28.00 returned to ""table @ 4gI6I84ZVK""",2026-02-17T01:45:40.084Z,177129274008400
"""Aleksey @ kinSywjHRk"" folds",2026-02-17T01:45:39.275Z,177129273927500
"""table @ 4gI6I84ZVK"" bets 28.00",2026-02-17T01:45:33.366Z,177129273336600
"River: 3♦, J♣, 5♠, K♥ [10♠]",2026-02-17T01:45:24.614Z,177129272461400
"""Aleksey @ kinSywjHRk"" calls 11.25",2026-02-17T01:45:23.779Z,177129272377900
"""table @ 4gI6I84ZVK"" bets 11.25",2026-02-17T01:45:22.146Z,177129272214600
"Turn: 3♦, J♣, 5♠ [K♥]",2026-02-17T01:45:17.407Z,177129271740700
"""Aleksey @ kinSywjHRk"" checks",2026-02-17T01:45:16.510Z,177129271651000
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:45:12.636Z,177129271263600
"Flop:  [3♦, J♣, 5♠]",2026-02-17T01:45:10.018Z,177129271001800
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:45:09.112Z,177129270911200
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:45:06.312Z,177129270631200
"""Aleksey @ kinSywjHRk"" calls 6.00",2026-02-17T01:45:02.456Z,177129270245600
"""table @ 4gI6I84ZVK"" raises to 6.00",2026-02-17T01:44:59.247Z,177129269924700
"""Bryand @ 6-STeBhFEr"" posts a big blind of 2.00",2026-02-17T01:44:56.151Z,177129269615107
"""DXMA @ TUuhUR8Hnw"" posts a small blind of 1.00",2026-02-17T01:44:56.151Z,177129269615106
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (567.80) | #7 ""Aleksey @ kinSywjHRk"" (246.00) | #8 ""DXMA @ TUuhUR8Hnw"" (563.00) | #9 ""Bryand @ 6-STeBhFEr"" (1126.33)",2026-02-17T01:44:56.151Z,177129269615101
"-- starting hand #371 (id: nz54xxdhexpb)  No Limit Texas Hold'em (dealer: ""Aleksey @ kinSywjHRk"") --",2026-02-17T01:44:56.151Z,177129269615100
"-- ending hand #370 --",2026-02-17T01:44:53.239Z,177129269323902
"""DXMA @ TUuhUR8Hnw"" collected 2.00 from pot",2026-02-17T01:44:53.239Z,177129269323901
"Uncalled bet of 1.00 returned to ""DXMA @ TUuhUR8Hnw""",2026-02-17T01:44:53.239Z,177129269323900
"""Aleksey @ kinSywjHRk"" folds",2026-02-17T01:44:52.399Z,177129269239900
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:44:51.437Z,177129269143700
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:44:48.210Z,177129268821000
"""DXMA @ TUuhUR8Hnw"" posts a big blind of 2.00",2026-02-17T01:44:46.636Z,177129268663607
"""Aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-17T01:44:46.636Z,177129268663606
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (567.80) | #7 ""Aleksey @ kinSywjHRk"" (247.00) | #8 ""DXMA @ TUuhUR8Hnw"" (562.00) | #9 ""Bryand @ 6-STeBhFEr"" (1126.33)",2026-02-17T01:44:46.636Z,177129268663601
"-- starting hand #370 (id: gzj5ealuhf4u)  No Limit Texas Hold'em (dealer: ""table @ 4gI6I84ZVK"") --",2026-02-17T01:44:46.636Z,177129268663600
"-- ending hand #369 --",2026-02-17T01:44:43.716Z,177129268371602
"""Bryand @ 6-STeBhFEr"" collected 14.00 from pot",2026-02-17T01:44:43.716Z,177129268371601
"Uncalled bet of 6.00 returned to ""Bryand @ 6-STeBhFEr""",2026-02-17T01:44:43.716Z,177129268371600
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:44:42.844Z,177129268284400
"""Bryand @ 6-STeBhFEr"" bets 6.00",2026-02-17T01:44:38.075Z,177129267807500
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:44:25.430Z,177129266543000
"Flop:  [3♠, J♦, 5♣]",2026-02-17T01:44:24.020Z,177129266402000
"""Aleksey @ kinSywjHRk"" folds",2026-02-17T01:44:23.175Z,177129266317500
"""table @ 4gI6I84ZVK"" calls 6.00",2026-02-17T01:44:18.787Z,177129265878700
"""Bryand @ 6-STeBhFEr"" raises to 6.00",2026-02-17T01:44:16.319Z,177129265631900
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:44:13.654Z,177129265365400
"""Aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-17T01:44:12.218Z,177129265221807
"""table @ 4gI6I84ZVK"" posts a small blind of 1.00",2026-02-17T01:44:12.218Z,177129265221806
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (573.80) | #7 ""Aleksey @ kinSywjHRk"" (249.00) | #8 ""DXMA @ TUuhUR8Hnw"" (562.00) | #9 ""Bryand @ 6-STeBhFEr"" (1118.33)",2026-02-17T01:44:12.218Z,177129265221801
"-- starting hand #369 (id: zmpiguduvltu)  No Limit Texas Hold'em (dealer: ""Bryand @ 6-STeBhFEr"") --",2026-02-17T01:44:12.218Z,177129265221800
"-- ending hand #368 --",2026-02-17T01:44:09.302Z,177129264930202
"""table @ 4gI6I84ZVK"" collected 2.00 from pot",2026-02-17T01:44:09.302Z,177129264930201
"Uncalled bet of 1.00 returned to ""table @ 4gI6I84ZVK""",2026-02-17T01:44:09.302Z,177129264930200
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:44:08.458Z,177129264845800
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:44:07.574Z,177129264757400
"""Aleksey @ kinSywjHRk"" folds",2026-02-17T01:44:06.734Z,177129264673400
"""table @ 4gI6I84ZVK"" posts a big blind of 2.00",2026-02-17T01:44:04.413Z,177129264441307
"""Bryand @ 6-STeBhFEr"" posts a small blind of 1.00",2026-02-17T01:44:04.413Z,177129264441306
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (572.80) | #7 ""Aleksey @ kinSywjHRk"" (249.00) | #8 ""DXMA @ TUuhUR8Hnw"" (562.00) | #9 ""Bryand @ 6-STeBhFEr"" (1119.33)",2026-02-17T01:44:04.413Z,177129264441301
"-- starting hand #368 (id: jv69k525edwb)  No Limit Texas Hold'em (dealer: ""DXMA @ TUuhUR8Hnw"") --",2026-02-17T01:44:04.413Z,177129264441300
"-- ending hand #367 --",2026-02-17T01:44:01.485Z,177129264148502
"""DXMA @ TUuhUR8Hnw"" collected 14.00 from pot",2026-02-17T01:44:01.485Z,177129264148501
"Uncalled bet of 18.00 returned to ""DXMA @ TUuhUR8Hnw""",2026-02-17T01:44:01.485Z,177129264148500
"""Aleksey @ kinSywjHRk"" folds",2026-02-17T01:44:00.605Z,177129264060500
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:43:57.407Z,177129263740700
"""DXMA @ TUuhUR8Hnw"" raises to 24.00",2026-02-17T01:43:49.541Z,177129262954100
"""Aleksey @ kinSywjHRk"" raises to 6.00",2026-02-17T01:43:40.996Z,177129262099600
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:43:35.784Z,177129261578400
"""Bryand @ 6-STeBhFEr"" posts a big blind of 2.00",2026-02-17T01:43:15.454Z,177129259545407
"""DXMA @ TUuhUR8Hnw"" posts a small blind of 1.00",2026-02-17T01:43:15.454Z,177129259545406
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (572.80) | #7 ""Aleksey @ kinSywjHRk"" (255.00) | #8 ""DXMA @ TUuhUR8Hnw"" (554.00) | #9 ""Bryand @ 6-STeBhFEr"" (1121.33)",2026-02-17T01:43:15.454Z,177129259545401
"-- starting hand #367 (id: q8pcncfkf7zk)  No Limit Texas Hold'em (dealer: ""Aleksey @ kinSywjHRk"") --",2026-02-17T01:43:15.454Z,177129259545400
"-- ending hand #366 --",2026-02-17T01:43:12.531Z,177129259253102
"""DXMA @ TUuhUR8Hnw"" collected 18.00 from pot",2026-02-17T01:43:12.531Z,177129259253101
"Uncalled bet of 22.00 returned to ""DXMA @ TUuhUR8Hnw""",2026-02-17T01:43:12.531Z,177129259253100
"""Aleksey @ kinSywjHRk"" folds",2026-02-17T01:43:11.704Z,177129259170400
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:43:05.304Z,177129258530400
"""DXMA @ TUuhUR8Hnw"" raises to 28.00",2026-02-17T01:43:02.964Z,177129258296400
"""Aleksey @ kinSywjHRk"" calls 6.00",2026-02-17T01:42:56.935Z,177129257693500
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:42:45.758Z,177129256575800
"""Bryand @ 6-STeBhFEr"" raises to 6.00",2026-02-17T01:42:44.770Z,177129256477000
"""DXMA @ TUuhUR8Hnw"" posts a big blind of 2.00",2026-02-17T01:42:36.470Z,177129255647007
"""Aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-17T01:42:36.470Z,177129255647006
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (572.80) | #7 ""Aleksey @ kinSywjHRk"" (261.00) | #8 ""DXMA @ TUuhUR8Hnw"" (542.00) | #9 ""Bryand @ 6-STeBhFEr"" (1127.33)",2026-02-17T01:42:36.470Z,177129255647001
"-- starting hand #366 (id: 9cajl7en239g)  No Limit Texas Hold'em (dealer: ""table @ 4gI6I84ZVK"") --",2026-02-17T01:42:36.470Z,177129255647000
"-- ending hand #365 --",2026-02-17T01:42:33.548Z,177129255354802
"""DXMA @ TUuhUR8Hnw"" collected 5.00 from pot",2026-02-17T01:42:33.548Z,177129255354801
"Uncalled bet of 4.00 returned to ""DXMA @ TUuhUR8Hnw""",2026-02-17T01:42:33.548Z,177129255354800
"""Aleksey @ kinSywjHRk"" folds",2026-02-17T01:42:32.688Z,177129255268800
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:42:20.625Z,177129254062500
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:42:17.677Z,177129253767700
"""DXMA @ TUuhUR8Hnw"" raises to 6.00",2026-02-17T01:42:15.930Z,177129253593000
"""Aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-17T01:42:12.740Z,177129253274007
"""table @ 4gI6I84ZVK"" posts a small blind of 1.00",2026-02-17T01:42:12.740Z,177129253274006
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (573.80) | #7 ""Aleksey @ kinSywjHRk"" (263.00) | #8 ""DXMA @ TUuhUR8Hnw"" (539.00) | #9 ""Bryand @ 6-STeBhFEr"" (1127.33)",2026-02-17T01:42:12.740Z,177129253274001
"-- starting hand #365 (id: dukymtih0sb4)  No Limit Texas Hold'em (dealer: ""Bryand @ 6-STeBhFEr"") --",2026-02-17T01:42:12.740Z,177129253274000
"-- ending hand #364 --",2026-02-17T01:42:06.731Z,177129252673103
"""Aleksey @ kinSywjHRk"" collected 125.00 from pot with Two Pair, A's & 5's (combination: 6♠, 5♣, 5♠, A♥, A♦)",2026-02-17T01:42:06.731Z,177129252673102
"""Aleksey @ kinSywjHRk"" shows a A♥, A♦.",2026-02-17T01:42:06.731Z,177129252673101
"""table @ 4gI6I84ZVK"" shows a 8♥, 9♦.",2026-02-17T01:42:06.731Z,177129252673100
"""Aleksey @ kinSywjHRk"" checks",2026-02-17T01:42:05.856Z,177129252585600
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:41:49.326Z,177129250932600
"River: 5♣, 6♠, 2♦, 4♠ [5♠]",2026-02-17T01:41:20.974Z,177129248097400
"""Aleksey @ kinSywjHRk"" calls 31.00",2026-02-17T01:41:20.146Z,177129248014600
"""table @ 4gI6I84ZVK"" bets 31.00",2026-02-17T01:41:08.475Z,177129246847500
"Turn: 5♣, 6♠, 2♦ [4♠]",2026-02-17T01:40:52.106Z,177129245210600
"""Aleksey @ kinSywjHRk"" calls 25.00",2026-02-17T01:40:51.294Z,177129245129400
"""table @ 4gI6I84ZVK"" raises to 25.00",2026-02-17T01:40:31.161Z,177129243116100
"""Aleksey @ kinSywjHRk"" bets 6.50",2026-02-17T01:40:24.342Z,177129242434200
"""table @ 4gI6I84ZVK"" checks",2026-02-17T01:40:11.125Z,177129241112500
"Flop:  [5♣, 6♠, 2♦]",2026-02-17T01:40:09.755Z,177129240975500
"""table @ 4gI6I84ZVK"" calls 6.00",2026-02-17T01:40:08.936Z,177129240893600
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T01:39:59.601Z,177129239960100
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:39:57.127Z,177129239712700
"""Aleksey @ kinSywjHRk"" raises to 6.00",2026-02-17T01:39:56.176Z,177129239617600
"""table @ 4gI6I84ZVK"" posts a big blind of 2.00",2026-02-17T01:39:51.253Z,177129239125308
"""Bryand @ 6-STeBhFEr"" posts a small blind of 1.00",2026-02-17T01:39:51.253Z,177129239125307
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (635.80) | #7 ""Aleksey @ kinSywjHRk"" (200.00) | #8 ""DXMA @ TUuhUR8Hnw"" (539.00) | #9 ""Bryand @ 6-STeBhFEr"" (1128.33)",2026-02-17T01:39:51.253Z,177129239125302
"-- starting hand #364 (id: qveohtpxssk9)  No Limit Texas Hold'em (dealer: ""DXMA @ TUuhUR8Hnw"") --",2026-02-17T01:39:51.253Z,177129239125301
"The player ""Aleksey @ kinSywjHRk"" joined the game with a stack of 200.00.",2026-02-17T01:39:51.253Z,177129239125300
"-- ending hand #363 --",2026-02-17T01:39:45.232Z,177129238523202
"""Bryand @ 6-STeBhFEr"" collected 597.00 from pot with Full House, K's over 10's (combination: 10♦, 10♣, K♦, K♣, K♠)",2026-02-17T01:39:45.232Z,177129238523201
"""Bryand @ 6-STeBhFEr"" shows a K♦, 10♦.",2026-02-17T01:39:45.232Z,177129238523200
"""DXMA @ TUuhUR8Hnw"" calls 187.00",2026-02-17T01:39:44.410Z,177129238441000
"""Bryand @ 6-STeBhFEr"" bets 187.00",2026-02-17T01:39:33.215Z,177129237321500
"""DXMA @ TUuhUR8Hnw"" checks",2026-02-17T01:39:06.029Z,177129234602900
"River: 3♥, 9♥, K♣, K♠ [10♣]",2026-02-17T01:39:03.467Z,177129234346700
"""DXMA @ TUuhUR8Hnw"" calls 69.00",2026-02-17T01:39:02.599Z,177129234259900
"""Bryand @ 6-STeBhFEr"" bets 69.00",2026-02-17T01:38:51.079Z,177129233107900
"""DXMA @ TUuhUR8Hnw"" checks",2026-02-17T01:38:26.938Z,177129230693800
"Turn: 3♥, 9♥, K♣ [K♠]",2026-02-17T01:38:25.195Z,177129230519500
"""DXMA @ TUuhUR8Hnw"" calls 25.50",2026-02-17T01:38:24.351Z,177129230435100
"""Bryand @ 6-STeBhFEr"" bets 25.50",2026-02-17T01:38:17.407Z,177129229740700
"""DXMA @ TUuhUR8Hnw"" checks",2026-02-17T01:38:07.328Z,177129228732800
"Flop:  [3♥, 9♥, K♣]",2026-02-17T01:38:05.823Z,177129228582300
"""DXMA @ TUuhUR8Hnw"" calls 17.00",2026-02-17T01:38:04.994Z,177129228499400
"""Bryand @ 6-STeBhFEr"" raises to 17.00",2026-02-17T01:37:58.584Z,177129227858400
"The admin approved the player ""Aleksey @ kinSywjHRk"" participation with a stack of 200.00.",2026-02-17T01:37:54.144Z,177129227414400
"""DXMA @ TUuhUR8Hnw"" raises to 5.00",2026-02-17T01:37:50.716Z,177129227071600
"The player ""Aleksey @ kinSywjHRk"" requested a seat.",2026-02-17T01:37:50.115Z,177129227011500
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:37:46.538Z,177129226653800
"""Bryand @ 6-STeBhFEr"" posts a big blind of 2.00",2026-02-17T01:37:43.140Z,177129226314007
"""DXMA @ TUuhUR8Hnw"" posts a small blind of 1.00",2026-02-17T01:37:43.140Z,177129226314006
"Player stacks: #5 ""table @ 4gI6I84ZVK"" (635.80) | #8 ""DXMA @ TUuhUR8Hnw"" (837.50) | #9 ""Bryand @ 6-STeBhFEr"" (829.83)",2026-02-17T01:37:43.140Z,177129226314002
"-- starting hand #363 (id: ezfdp0wttygx)  No Limit Texas Hold'em (dead button) --",2026-02-17T01:37:43.140Z,177129226314001
"The player ""Aleksey @ kinSywjHRk"" quits the game with a stack of 0.00.",2026-02-17T01:37:43.140Z,177129226314000
"-- ending hand #362 --",2026-02-17T01:37:37.091Z,177129225709101
"""Bryand @ 6-STeBhFEr"" collected 135.20 from pot with Pair, A's (combination: 7♠, 9♥, K♥, A♣, A♦)",2026-02-17T01:37:37.091Z,177129225709100
"River: 9♥, 7♠, A♦, 5♠ [2♥]",2026-02-17T01:37:33.037Z,177129225303700
"Turn: 9♥, 7♠, A♦ [5♠]",2026-02-17T01:37:29.032Z,177129224903200
"Flop:  [9♥, 7♠, A♦]",2026-02-17T01:37:24.966Z,177129224496600
"""Bryand @ 6-STeBhFEr"" shows a K♥, A♣.",2026-02-17T01:37:20.964Z,177129224096401
"""Aleksey @ kinSywjHRk"" shows a J♣, J♦.",2026-02-17T01:37:20.964Z,177129224096400
"Some players choose to not run it twice.",2026-02-17T01:37:20.156Z,177129224015601
"""Bryand @ 6-STeBhFEr"" chooses to not run it twice.",2026-02-17T01:37:20.156Z,177129224015600
"Remaining players decide whether to run it twice.",2026-02-17T01:37:20.109Z,177129224010901
"""Aleksey @ kinSywjHRk"" calls 66.60 and go all in",2026-02-17T01:37:20.109Z,177129224010900
"""Bryand @ 6-STeBhFEr"" raises to 66.60",2026-02-17T01:37:18.191Z,177129223819100
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T01:37:13.361Z,177129223336100
"""Aleksey @ kinSywjHRk"" raises to 20.00",2026-02-17T01:37:12.101Z,177129223210100
"""table @ 4gI6I84ZVK"" folds",2026-02-17T01:36:58.744Z,177129221874400
"""Bryand @ 6-STeBhFEr"" raises to 6.00",2026-02-17T01:36:52.382Z,177129221238200
"""DXMA @ TUuhUR8Hnw"" posts a big blind of 2.00",2026-02-17T01:36:44.600Z,177129220460007
"""Aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-17T01:36:44.600Z,177129220460006
