entry,at,order
"-- starting hand #207 (id: eumtapxvkyuo)  No Limit Texas Hold'em (dealer: ""Manan @ _to1309KyP"") --",2026-02-13T20:40:37.538Z,177101523753800
"-- ending hand #206 --",2026-02-13T20:40:34.535Z,177101523453503
"""aleksey @ kinSywjHRk"" collected 18.00 from pot with Two Pair, K's & 7's (combination: A♥, 7♠, 7♣, K♣, K♠)",2026-02-13T20:40:34.535Z,177101523453502
"""aleksey @ kinSywjHRk"" shows a 7♠, A♥.",2026-02-13T20:40:34.535Z,177101523453501
"""Lucas @ dbYuwWoGQS"" shows a Q♣, 10♥.",2026-02-13T20:40:34.535Z,177101523453500
"""aleksey @ kinSywjHRk"" calls 2.00",2026-02-13T20:40:33.705Z,177101523370500
"""Lucas @ dbYuwWoGQS"" bets 2.00",2026-02-13T20:40:32.009Z,177101523200900
"River: 9♣, 5♦, K♣, 7♣ [K♠]",2026-02-13T20:40:27.770Z,177101522777000
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:40:26.965Z,177101522696500
"""aleksey @ kinSywjHRk"" calls 3.50",2026-02-13T20:40:26.118Z,177101522611800
"""Lucas @ dbYuwWoGQS"" bets 3.50",2026-02-13T20:40:23.666Z,177101522366600
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T20:40:19.427Z,177101521942700
"Turn: 9♣, 5♦, K♣ [7♣]",2026-02-13T20:40:16.919Z,177101521691900
"""aleksey @ kinSywjHRk"" checks",2026-02-13T20:40:16.066Z,177101521606600
"""Lucas @ dbYuwWoGQS"" checks",2026-02-13T20:40:13.756Z,177101521375600
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T20:40:07.627Z,177101520762700
"Flop:  [9♣, 5♦, K♣]",2026-02-13T20:40:06.706Z,177101520670600
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T20:40:05.854Z,177101520585400
"""Manan @ _to1309KyP"" folds",2026-02-13T20:40:00.324Z,177101520032400
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:39:59.201Z,177101519920100
"""aleksey @ kinSywjHRk"" calls 2.00",2026-02-13T20:39:48.879Z,177101518887900
"""Lucas @ dbYuwWoGQS"" calls 2.00",2026-02-13T20:39:46.780Z,177101518678000
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:39:42.551Z,177101518255100
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:39:41.582Z,177101518158200
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:39:40.647Z,177101518064700
"""limitless @ co_9sNWQ3W"" posts a big blind of 2.00",2026-02-13T20:39:38.022Z,177101517802211
"""Manan @ _to1309KyP"" posts a small blind of 1.00",2026-02-13T20:39:38.022Z,177101517802210
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1272.65) | #2 ""kcookie @ n-m4ymDhwV"" (283.00) | #3 ""jiggilky @ grMuvW-X0V"" (400.00) | #5 ""Matt @ PoUn3Bwd97"" (534.25) | #6 ""Lucas @ dbYuwWoGQS"" (475.25) | #8 ""aleksey @ kinSywjHRk"" (505.25) | #9 ""derek @ 8FJWmNLuTA"" (194.00) | #10 ""Manan @ _to1309KyP"" (151.19)",2026-02-13T20:39:38.022Z,177101517802201
"-- starting hand #206 (id: yen4x6a2hijy)  No Limit Texas Hold'em (dealer: ""derek @ 8FJWmNLuTA"") --",2026-02-13T20:39:38.022Z,177101517802200
"-- ending hand #205 --",2026-02-13T20:39:35.106Z,177101517510602
"""Lucas @ dbYuwWoGQS"" collected 104.00 from pot",2026-02-13T20:39:35.106Z,177101517510601
"Uncalled bet of 52.00 returned to ""Lucas @ dbYuwWoGQS""",2026-02-13T20:39:35.106Z,177101517510600
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:39:34.262Z,177101517426200
"""Lucas @ dbYuwWoGQS"" bets 52.00",2026-02-13T20:39:19.450Z,177101515945000
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T20:39:12.354Z,177101515235400
"River: K♠, Q♣, Q♦, 7♠ [7♥]",2026-02-13T20:39:10.572Z,177101515057200
"""Matt @ PoUn3Bwd97"" calls 26.00",2026-02-13T20:39:09.730Z,177101514973000
"""Lucas @ dbYuwWoGQS"" bets 26.00",2026-02-13T20:39:05.946Z,177101514594600
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T20:39:02.352Z,177101514235200
"Turn: K♠, Q♣, Q♦ [7♠]",2026-02-13T20:39:00.829Z,177101514082900
"""Matt @ PoUn3Bwd97"" calls 12.00",2026-02-13T20:38:59.970Z,177101513997000
"""Manan @ _to1309KyP"" folds",2026-02-13T20:38:54.582Z,177101513458200
"""Lucas @ dbYuwWoGQS"" bets 12.00",2026-02-13T20:38:53.249Z,177101513324900
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T20:38:50.465Z,177101513046500
"""Manan @ _to1309KyP"" checks",2026-02-13T20:38:48.471Z,177101512847100
"Flop:  [K♠, Q♣, Q♦]",2026-02-13T20:38:46.238Z,177101512623800
"""Matt @ PoUn3Bwd97"" calls 9.00",2026-02-13T20:38:45.412Z,177101512541200
"""Manan @ _to1309KyP"" calls 9.00",2026-02-13T20:38:42.621Z,177101512262100
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:38:41.221Z,177101512122100
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:38:32.632Z,177101511263200
"""Lucas @ dbYuwWoGQS"" raises to 9.00",2026-02-13T20:38:31.425Z,177101511142500
"""Matt @ PoUn3Bwd97"" calls 2.00",2026-02-13T20:38:28.621Z,177101510862100
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:38:27.150Z,177101510715000
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:38:26.197Z,177101510619700
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:38:25.291Z,177101510529100
"""Manan @ _to1309KyP"" posts a big blind of 2.00",2026-02-13T20:38:23.422Z,177101510342212
"""derek @ 8FJWmNLuTA"" posts a small blind of 1.00",2026-02-13T20:38:23.422Z,177101510342211
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1272.65) | #2 ""kcookie @ n-m4ymDhwV"" (283.00) | #3 ""jiggilky @ grMuvW-X0V"" (400.00) | #5 ""Matt @ PoUn3Bwd97"" (581.25) | #6 ""Lucas @ dbYuwWoGQS"" (418.25) | #8 ""aleksey @ kinSywjHRk"" (505.25) | #9 ""derek @ 8FJWmNLuTA"" (195.00) | #10 ""Manan @ _to1309KyP"" (160.19)",2026-02-13T20:38:23.422Z,177101510342202
"-- starting hand #205 (id: ixk826sgqc6s)  No Limit Texas Hold'em (dealer: ""aleksey @ kinSywjHRk"") --",2026-02-13T20:38:23.422Z,177101510342201
"The admin updated the player ""derek @ 8FJWmNLuTA"" stack from 95.00 to 195.00.",2026-02-13T20:38:23.422Z,177101510342200
"-- ending hand #204 --",2026-02-13T20:38:20.516Z,177101510051602
"""Lucas @ dbYuwWoGQS"" collected 21.00 from pot",2026-02-13T20:38:20.516Z,177101510051601
"Uncalled bet of 21.00 returned to ""Lucas @ dbYuwWoGQS""",2026-02-13T20:38:20.516Z,177101510051600
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:38:19.689Z,177101509968900
"WARNING: the admin queued the stack change for the player ""derek @ 8FJWmNLuTA"" adding 100.00 chips in the next hand.",2026-02-13T20:38:11.431Z,177101509143100
"""Manan @ _to1309KyP"" folds",2026-02-13T20:38:10.031Z,177101509003100
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:38:07.342Z,177101508734200
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:38:06.343Z,177101508634300
"""Lucas @ dbYuwWoGQS"" raises to 27.00",2026-02-13T20:38:03.383Z,177101508338300
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:37:57.775Z,177101507777500
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:37:47.263Z,177101506726300
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:37:46.305Z,177101506630500
"""limitless @ co_9sNWQ3W"" calls 6.00",2026-02-13T20:37:45.431Z,177101506543100
"""Manan @ _to1309KyP"" raises to 6.00",2026-02-13T20:37:36.224Z,177101505622400
"""derek @ 8FJWmNLuTA"" posts a big blind of 2.00",2026-02-13T20:37:30.620Z,177101505062011
"""aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-13T20:37:30.620Z,177101505062010
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1278.65) | #2 ""kcookie @ n-m4ymDhwV"" (283.00) | #3 ""jiggilky @ grMuvW-X0V"" (400.00) | #5 ""Matt @ PoUn3Bwd97"" (581.25) | #6 ""Lucas @ dbYuwWoGQS"" (403.25) | #8 ""aleksey @ kinSywjHRk"" (506.25) | #9 ""derek @ 8FJWmNLuTA"" (97.00) | #10 ""Manan @ _to1309KyP"" (166.19)",2026-02-13T20:37:30.620Z,177101505062001
"-- starting hand #204 (id: kdr1uzs83c5j)  No Limit Texas Hold'em (dealer: ""Lucas @ dbYuwWoGQS"") --",2026-02-13T20:37:30.620Z,177101505062000
"-- ending hand #203 --",2026-02-13T20:37:27.660Z,177101504766002
"""Lucas @ dbYuwWoGQS"" collected 36.00 from pot",2026-02-13T20:37:27.660Z,177101504766001
"Uncalled bet of 9.00 returned to ""Lucas @ dbYuwWoGQS""",2026-02-13T20:37:27.660Z,177101504766000
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:37:26.838Z,177101504683800
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:37:24.654Z,177101504465400
"""Lucas @ dbYuwWoGQS"" raises to 18.00",2026-02-13T20:37:23.014Z,177101504301400
"""derek @ 8FJWmNLuTA"" bets 9.00",2026-02-13T20:37:19.477Z,177101503947700
"""aleksey @ kinSywjHRk"" checks",2026-02-13T20:37:13.595Z,177101503359500
"""Lucas @ dbYuwWoGQS"" checks",2026-02-13T20:37:09.138Z,177101502913800
"Flop:  [8♣, 10♦, K♠]",2026-02-13T20:37:07.136Z,177101502713600
"""aleksey @ kinSywjHRk"" calls 6.00",2026-02-13T20:37:06.304Z,177101502630400
"""Lucas @ dbYuwWoGQS"" calls 6.00",2026-02-13T20:37:02.331Z,177101502233100
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:36:58.744Z,177101501874400
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:36:57.815Z,177101501781500
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:36:56.862Z,177101501686200
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:36:56.010Z,177101501601000
"""Manan @ _to1309KyP"" folds",2026-02-13T20:36:50.431Z,177101501043100
"""derek @ 8FJWmNLuTA"" raises to 6.00",2026-02-13T20:36:48.763Z,177101500876300
"""aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-13T20:36:44.518Z,177101500451811
"""Lucas @ dbYuwWoGQS"" posts a small blind of 1.00",2026-02-13T20:36:44.518Z,177101500451810
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1278.65) | #2 ""kcookie @ n-m4ymDhwV"" (283.00) | #3 ""jiggilky @ grMuvW-X0V"" (400.00) | #5 ""Matt @ PoUn3Bwd97"" (581.25) | #6 ""Lucas @ dbYuwWoGQS"" (382.25) | #8 ""aleksey @ kinSywjHRk"" (512.25) | #9 ""derek @ 8FJWmNLuTA"" (112.00) | #10 ""Manan @ _to1309KyP"" (166.19)",2026-02-13T20:36:44.518Z,177101500451801
"-- starting hand #203 (id: isoseoavcyhm)  No Limit Texas Hold'em (dealer: ""Matt @ PoUn3Bwd97"") --",2026-02-13T20:36:44.518Z,177101500451800
"""Manan @ _to1309KyP"" shows a 8♦, Q♦.",2026-02-13T20:36:41.991Z,177101500199100
"-- ending hand #202 --",2026-02-13T20:36:40.915Z,177101500091502
"""Manan @ _to1309KyP"" collected 32.00 from pot",2026-02-13T20:36:40.915Z,177101500091501
"Uncalled bet of 16.00 returned to ""Manan @ _to1309KyP""",2026-02-13T20:36:40.915Z,177101500091500
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:36:40.069Z,177101500006900
"""Manan @ _to1309KyP"" bets 16.00",2026-02-13T20:36:35.330Z,177101499533000
"""aleksey @ kinSywjHRk"" checks",2026-02-13T20:36:19.294Z,177101497929400
"Turn: 4♥, K♦, 5♦ [9♦]",2026-02-13T20:36:13.668Z,177101497366800
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T20:36:12.843Z,177101497284300
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:36:11.958Z,177101497195800
"""Manan @ _to1309KyP"" calls 8.00",2026-02-13T20:36:08.456Z,177101496845600
"""aleksey @ kinSywjHRk"" bets 8.00",2026-02-13T20:36:06.975Z,177101496697500
"""Lucas @ dbYuwWoGQS"" checks",2026-02-13T20:36:03.043Z,177101496304300
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T20:36:02.144Z,177101496214400
"Flop:  [4♥, K♦, 5♦]",2026-02-13T20:35:53.223Z,177101495322300
"""Lucas @ dbYuwWoGQS"" calls 4.00",2026-02-13T20:35:52.390Z,177101495239000
"""Matt @ PoUn3Bwd97"" calls 4.00",2026-02-13T20:35:42.714Z,177101494271400
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:35:40.511Z,177101494051100
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:35:39.535Z,177101493953500
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:35:15.191Z,177101491519100
"""Manan @ _to1309KyP"" calls 4.00",2026-02-13T20:35:14.353Z,177101491435300
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:35:08.659Z,177101490865900
"""aleksey @ kinSywjHRk"" raises to 4.00",2026-02-13T20:35:07.698Z,177101490769800
"""Lucas @ dbYuwWoGQS"" posts a big blind of 2.00",2026-02-13T20:35:01.029Z,177101490102912
"""Matt @ PoUn3Bwd97"" posts a small blind of 1.00",2026-02-13T20:35:01.029Z,177101490102911
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1278.65) | #2 ""kcookie @ n-m4ymDhwV"" (283.00) | #3 ""jiggilky @ grMuvW-X0V"" (400.00) | #5 ""Matt @ PoUn3Bwd97"" (585.25) | #6 ""Lucas @ dbYuwWoGQS"" (386.25) | #8 ""aleksey @ kinSywjHRk"" (524.25) | #9 ""derek @ 8FJWmNLuTA"" (112.00) | #10 ""Manan @ _to1309KyP"" (146.19)",2026-02-13T20:35:01.029Z,177101490102902
"-- starting hand #202 (id: f3qlptutxfpl)  No Limit Texas Hold'em (dealer: ""jiggilky @ grMuvW-X0V"") --",2026-02-13T20:35:01.029Z,177101490102901
"The admin updated the player ""Manan @ _to1309KyP"" stack from 46.19 to 146.19.",2026-02-13T20:35:01.029Z,177101490102900
"""kcookie @ n-m4ymDhwV"" shows a K♠, Q♠.",2026-02-13T20:34:57.961Z,177101489796100
"-- ending hand #201 --",2026-02-13T20:34:57.418Z,177101489741802
"""kcookie @ n-m4ymDhwV"" collected 22.00 from pot",2026-02-13T20:34:57.418Z,177101489741801
"Uncalled bet of 10.00 returned to ""kcookie @ n-m4ymDhwV""",2026-02-13T20:34:57.418Z,177101489741800
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:34:56.604Z,177101489660400
"""kcookie @ n-m4ymDhwV"" bets 10.00",2026-02-13T20:34:51.670Z,177101489167000
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T20:34:39.410Z,177101487941000
"Turn: 8♣, K♦, 9♣ [8♦]",2026-02-13T20:34:36.768Z,177101487676800
"""Matt @ PoUn3Bwd97"" calls 4.50",2026-02-13T20:34:35.962Z,177101487596200
"""kcookie @ n-m4ymDhwV"" bets 4.50",2026-02-13T20:34:34.262Z,177101487426200
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T20:34:27.825Z,177101486782500
"Flop:  [8♣, K♦, 9♣]",2026-02-13T20:34:24.084Z,177101486408400
"""Matt @ PoUn3Bwd97"" calls 6.00",2026-02-13T20:34:23.278Z,177101486327800
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:34:21.380Z,177101486138000
"""kcookie @ n-m4ymDhwV"" raises to 6.00",2026-02-13T20:34:20.369Z,177101486036900
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:34:17.186Z,177101485718600
"WARNING: the admin queued the stack change for the player ""Manan @ _to1309KyP"" adding 100.00 chips in the next hand.",2026-02-13T20:34:12.679Z,177101485267900
"""Manan @ _to1309KyP"" folds",2026-02-13T20:34:11.832Z,177101485183200
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:34:08.348Z,177101484834800
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:34:07.439Z,177101484743900
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T20:34:05.833Z,177101484583300
"""Matt @ PoUn3Bwd97"" posts a big blind of 2.00",2026-02-13T20:34:05.016Z,177101484501611
"""jiggilky @ grMuvW-X0V"" posts a small blind of 1.00",2026-02-13T20:34:05.016Z,177101484501610
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1278.65) | #2 ""kcookie @ n-m4ymDhwV"" (271.50) | #3 ""jiggilky @ grMuvW-X0V"" (401.00) | #5 ""Matt @ PoUn3Bwd97"" (595.75) | #6 ""Lucas @ dbYuwWoGQS"" (386.25) | #8 ""aleksey @ kinSywjHRk"" (524.25) | #9 ""derek @ 8FJWmNLuTA"" (112.00) | #10 ""Manan @ _to1309KyP"" (46.19)",2026-02-13T20:34:05.016Z,177101484501601
"-- starting hand #201 (id: uk1lqdylivpv)  No Limit Texas Hold'em (dealer: ""kcookie @ n-m4ymDhwV"") --",2026-02-13T20:34:05.016Z,177101484501600
"-- ending hand #200 --",2026-02-13T20:34:02.054Z,177101484205402
"""limitless @ co_9sNWQ3W"" collected 51.00 from pot",2026-02-13T20:34:02.054Z,177101484205401
"Uncalled bet of 25.50 returned to ""limitless @ co_9sNWQ3W""",2026-02-13T20:34:02.054Z,177101484205400
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:34:01.220Z,177101484122000
"""limitless @ co_9sNWQ3W"" bets 25.50",2026-02-13T20:33:56.317Z,177101483631700
"""derek @ 8FJWmNLuTA"" checks",2026-02-13T20:33:48.737Z,177101482873700
"Flop:  [10♠, 7♥, 5♦]",2026-02-13T20:33:47.216Z,177101482721600
"""derek @ 8FJWmNLuTA"" calls 22.00",2026-02-13T20:33:46.410Z,177101482641000
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:33:40.005Z,177101482000500
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:33:36.265Z,177101481626500
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:33:33.350Z,177101481335000
"""limitless @ co_9sNWQ3W"" raises to 22.00",2026-02-13T20:33:32.466Z,177101481246600
"""Manan @ _to1309KyP"" folds",2026-02-13T20:33:16.075Z,177101479607500
"""derek @ 8FJWmNLuTA"" calls 4.00",2026-02-13T20:33:14.703Z,177101479470300
"""aleksey @ kinSywjHRk"" raises to 4.00",2026-02-13T20:33:12.417Z,177101479241700
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T20:33:04.772Z,177101478477200
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:33:00.613Z,177101478061300
"""jiggilky @ grMuvW-X0V"" posts a big blind of 2.00",2026-02-13T20:32:59.254Z,177101477925411
"""kcookie @ n-m4ymDhwV"" posts a small blind of 1.00",2026-02-13T20:32:59.254Z,177101477925410
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1249.65) | #2 ""kcookie @ n-m4ymDhwV"" (272.50) | #3 ""jiggilky @ grMuvW-X0V"" (403.00) | #5 ""Matt @ PoUn3Bwd97"" (595.75) | #6 ""Lucas @ dbYuwWoGQS"" (386.25) | #8 ""aleksey @ kinSywjHRk"" (528.25) | #9 ""derek @ 8FJWmNLuTA"" (134.00) | #10 ""Manan @ _to1309KyP"" (46.19)",2026-02-13T20:32:59.254Z,177101477925401
"-- starting hand #200 (id: moyihvuese9m)  No Limit Texas Hold'em (dealer: ""limitless @ co_9sNWQ3W"") --",2026-02-13T20:32:59.254Z,177101477925400
"""limitless @ co_9sNWQ3W"" shows a 7♥, J♦.",2026-02-13T20:32:58.135Z,177101477813500
"-- ending hand #199 --",2026-02-13T20:32:55.490Z,177101477549001
"""jiggilky @ grMuvW-X0V"" collected 403.00 from pot with Pair, A's (combination: 10♦, J♥, K♣, A♦, A♥)",2026-02-13T20:32:55.490Z,177101477549000
"River: 8♠, J♥, 10♦, A♥ [7♠]",2026-02-13T20:32:51.486Z,177101477148600
"""Manan @ _to1309KyP"" shows a A♠, 5♠.",2026-02-13T20:32:47.482Z,177101476748201
"""jiggilky @ grMuvW-X0V"" shows a A♦, K♣.",2026-02-13T20:32:47.482Z,177101476748200
"Some players choose to not run it twice.",2026-02-13T20:32:46.677Z,177101476667701
"""jiggilky @ grMuvW-X0V"" chooses to not run it twice.",2026-02-13T20:32:46.677Z,177101476667700
"""Manan @ _to1309KyP"" chooses to  run it twice.",2026-02-13T20:32:45.932Z,177101476593200
"Remaining players decide whether to run it twice.",2026-02-13T20:32:45.293Z,177101476529301
"""Manan @ _to1309KyP"" calls 143.00",2026-02-13T20:32:45.293Z,177101476529300
"""jiggilky @ grMuvW-X0V"" bets 143.00 and go all in",2026-02-13T20:32:39.955Z,177101475995500
"Turn: 8♠, J♥, 10♦ [A♥]",2026-02-13T20:32:31.042Z,177101475104200
"""Manan @ _to1309KyP"" calls 15.00",2026-02-13T20:32:30.223Z,177101475022300
"""jiggilky @ grMuvW-X0V"" bets 15.00",2026-02-13T20:32:28.639Z,177101474863900
"Flop:  [8♠, J♥, 10♦]",2026-02-13T20:32:22.417Z,177101474241700
"""Manan @ _to1309KyP"" calls 42.00",2026-02-13T20:32:21.553Z,177101474155300
"""jiggilky @ grMuvW-X0V"" raises to 42.00",2026-02-13T20:32:19.521Z,177101473952100
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:32:13.664Z,177101473366400
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:32:12.817Z,177101473281700
"""Manan @ _to1309KyP"" raises to 16.00",2026-02-13T20:31:56.645Z,177101471664500
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:31:51.547Z,177101471154700
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:31:50.469Z,177101471046900
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T20:31:49.400Z,177101470940000
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:31:48.552Z,177101470855200
"""jiggilky @ grMuvW-X0V"" raises to 5.00",2026-02-13T20:31:44.816Z,177101470481600
"""kcookie @ n-m4ymDhwV"" posts a big blind of 2.00",2026-02-13T20:31:39.348Z,177101469934811
"""limitless @ co_9sNWQ3W"" posts a small blind of 1.00",2026-02-13T20:31:39.348Z,177101469934810
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1250.65) | #2 ""kcookie @ n-m4ymDhwV"" (274.50) | #3 ""jiggilky @ grMuvW-X0V"" (200.00) | #5 ""Matt @ PoUn3Bwd97"" (595.75) | #6 ""Lucas @ dbYuwWoGQS"" (386.25) | #8 ""aleksey @ kinSywjHRk"" (528.25) | #9 ""derek @ 8FJWmNLuTA"" (134.00) | #10 ""Manan @ _to1309KyP"" (246.19)",2026-02-13T20:31:39.348Z,177101469934801
"-- starting hand #199 (id: dr2wqckvza7c)  No Limit Texas Hold'em (dealer: ""Manan @ _to1309KyP"") --",2026-02-13T20:31:39.348Z,177101469934800
"""Lucas @ dbYuwWoGQS"" shows a 8♠.",2026-02-13T20:31:36.591Z,177101469659100
"-- ending hand #198 --",2026-02-13T20:31:35.744Z,177101469574402
"""Lucas @ dbYuwWoGQS"" collected 21.00 from pot",2026-02-13T20:31:35.744Z,177101469574401
"Uncalled bet of 10.50 returned to ""Lucas @ dbYuwWoGQS""",2026-02-13T20:31:35.744Z,177101469574400
"""Manan @ _to1309KyP"" folds",2026-02-13T20:31:34.860Z,177101469486000
"""derek @ 8FJWmNLuTA"" folds",2026-02-13T20:31:33.945Z,177101469394500
"""Lucas @ dbYuwWoGQS"" bets 10.50",2026-02-13T20:31:31.581Z,177101469158100
"""Manan @ _to1309KyP"" checks",2026-02-13T20:31:27.951Z,177101468795100
"Flop:  [5♣, 8♣, 3♥]",2026-02-13T20:31:26.362Z,177101468636200
"""Lucas @ dbYuwWoGQS"" calls 6.00",2026-02-13T20:31:25.551Z,177101468555100
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T20:31:22.155Z,177101468215500
"""Manan @ _to1309KyP"" calls 6.00",2026-02-13T20:30:58.029Z,177101465802900
"""derek @ 8FJWmNLuTA"" raises to 6.00",2026-02-13T20:30:56.553Z,177101465655300
"""aleksey @ kinSywjHRk"" folds",2026-02-13T20:30:52.659Z,177101465265900
"""Lucas @ dbYuwWoGQS"" calls 2.00",2026-02-13T20:30:36.814Z,177101463681400
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T20:30:32.526Z,177101463252600
"""jiggilky @ grMuvW-X0V"" folds",2026-02-13T20:30:30.508Z,177101463050800
"""kcookie @ n-m4ymDhwV"" folds",2026-02-13T20:30:29.591Z,177101462959100
"""limitless @ co_9sNWQ3W"" posts a missing small blind of 1.00",2026-02-13T20:30:26.336Z,177101462633614
"""limitless @ co_9sNWQ3W"" posts a big blind of 2.00",2026-02-13T20:30:26.336Z,177101462633613
"""Manan @ _to1309KyP"" posts a small blind of 1.00",2026-02-13T20:30:26.336Z,177101462633612
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1253.65) | #2 ""kcookie @ n-m4ymDhwV"" (274.50) | #3 ""jiggilky @ grMuvW-X0V"" (200.00) | #5 ""Matt @ PoUn3Bwd97"" (595.75) | #6 ""Lucas @ dbYuwWoGQS"" (371.25) | #8 ""aleksey @ kinSywjHRk"" (528.25) | #9 ""derek @ 8FJWmNLuTA"" (140.00) | #10 ""Manan @ _to1309KyP"" (252.19)",2026-02-13T20:30:26.336Z,177101462633603
"-- starting hand #198 (id: kh5fdkug5nmr)  No Limit Texas Hold'em (dealer: ""derek @ 8FJWmNLuTA"") --",2026-02-13T20:30:26.336Z,177101462633602
"The player ""jiggilky @ grMuvW-X0V"" joined the game with a stack of 200.00.",2026-02-13T20:30:26.336Z,177101462633601
"The player ""limitless @ co_9sNWQ3W"" joined the game with a stack of 1253.65.",2026-02-13T20:30:26.336Z,177101462633600
"-- ending hand #197 --",2026-02-13T20:30:23.333Z,177101462333302
"""Matt @ PoUn3Bwd97"" collected 92.00 from pot with Two Pair, Q's & 10's (combination: A♠, 10♠, 10♦, Q♣, Q♥)",2026-02-13T20:30:23.333Z,177101462333301
"""Matt @ PoUn3Bwd97"" shows a A♠, Q♣.",2026-02-13T20:30:23.333Z,177101462333300
"""aleksey @ kinSywjHRk"" calls 20.00",2026-02-13T20:30:22.496Z,177101462249600
"""Matt @ PoUn3Bwd97"" bets 20.00",2026-02-13T20:30:20.035Z,177101462003500
"River: 10♠, 8♦, 5♥, 10♦ [Q♥]",2026-02-13T20:30:11.908Z,177101461190800
"""aleksey @ kinSywjHRk"" checks",2026-02-13T20:30:11.063Z,177101461106300
"The player ""limitless @ co_9sNWQ3W"" sit back with the stack of 1253.65.",2026-02-13T20:30:08.676Z,177101460867600
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T20:30:08.253Z,177101460825300
"Turn: 10♠, 8♦, 5♥ [10♦]",2026-02-13T20:30:04.413Z,177101460441300
"""Manan @ _to1309KyP"" folds",2026-02-13T20:30:03.608Z,177101460360800
"The player ""jiggilky @ grMuvW-X0V"" sit back with the stack of 200.00.",2026-02-13T20:30:03.315Z,177101460331500
